,Id,pos_neg,pos_neg_2neu,new_stars,roberta_neg,roberta_neu,roberta_pos,rating,text
176,177,-0.28784094378352165,-0.8850852660834789,2.9,0.3297396,0.62836176,0.041898657,5,I should've finish the plate.
177,178,0.9692899597575888,0.9190561386058107,4.9,0.0018643724,0.026981283,0.97115433,4,"A little on the expensive side, but pretty good Korean comfort food. I finally had Budae Jigae (Military stew) for the first time. It's a nice cozy dive atmosphere though."
178,179,-0.28977020829916,-0.4059953913092613,2.5,0.41055253,0.46866512,0.12078232,3,Food was ok but service was really rushed. Was there for less than an hour after ordering multiple drinks and they gave us the check before asking if we wanted to order anything else.
179,180,0.9873385862447321,0.9741776115261018,5.0,0.0020269915,0.008607479,0.9893656,5,"Food was amazingly delicious, portions are satisfying. Waiter was quick to response and price was just right. Very good Korean food thank you."
180,181,0.513155996799469,0.07755374908447266,4.0,0.08968097,0.3074821,0.60283697,4,"Great atmosphere but I've definitely had better kimchi pancakes. That said I hardly feel that's the right dish to judge the place on, and you cannot argue with the prices."
181,182,0.9190965415909886,0.8241833923384547,4.8,0.011148977,0.05860555,0.9302455,4,A great atmosphere and good music. Wait time is quite long but that’s not their fault. The food was good as well.
182,183,-0.7891419669613242,0.45879717264324427,1.6,0.8043705,0.18040095,0.015228556,1,"9/21/19 Saturday, one of my friend forget to bring her ID the security guy won’t let us in the restaurant so we decide to find another spot instead, right before we head out the security guy said, unless you pay me some money! I told him it’s illegal to do so, he even said he just doing he’s job in the right way and feel free to talk the manager of the restaurant will receive same result. I don’t understand which part of doing the job in right way when you asking for money to get in a restaurant? Ridiculous!"
183,184,0.9542911164462566,0.9112964496016502,4.9,0.008070517,0.02956785,0.96236163,5,Such great food!! They offer Korean comfort food and it was definitely filling. It's good that this place is off the beaten path as it would be a shame to have this place turned into a tourist trap.
184,185,0.9813272610772401,0.9497201747726649,5.0,0.00095639075,0.016759934,0.98228365,5,Went there on a Sunday night after 10pm—this was basically the only place in K-Town that was still open. Food was pretty good. Hope to try their drinks in another visit.
185,186,0.9210386374033988,0.7789758942089975,4.8,0.002643337,0.07367471,0.923682,4,"Came here on a Thursday night after a long night of happy hour drinking and decided to grab some Korean ""pocha"" style food. Usually I would check out the K-town block on 32nd street but lately I've decided to venture other spots which are located outside the infamous K-town block. Bangia is a new hotspot and buzzing after a bunch of my foodie Korean friends went there for a tasting. Long story short, It's dark and the atmosphere has a very ""drinking"" environment. We ordered the budae jjigae (military stew) and an endless amount of soju which made it tough next morning, but it was all worth it. The food was delicious and the drinks kept coming."
186,187,0.9910885135177523,0.9815870828460902,5.0,0.0013869365,0.006137652,0.99247545,5,My first time going here for my birthday and I'm glad I chose this place. The wait for a table wasn't very long and the food was soooooo good. Planning to go again soon.
187,188,-0.9463582937605679,0.8695601965300739,1.1,0.9514392,0.043479957,0.005080908,1,"They mixed the soju with water. I can't believe it. Was using the bathroom and saw how they mixed the ""soju"" cocktails. DO NOT GO HERE!!"
188,189,0.9684924887260422,0.9100820912281051,4.9,0.000767429,0.029972628,0.9692599,5,Underground bar with K-Pop classics. Great menu selection of food a soju. Left buzzed and full at 7pm.
189,190,0.9737063674256206,0.9355203034356236,4.9,0.0024002166,0.021493249,0.9761066,5,Food was delicious. Their pork feet is soft and juicy. Pork belly was very tender.
190,191,0.9818493569036946,0.9505185378948227,5.0,0.00082840084,0.01649381,0.98267776,5,"A little dive-bar, a little chic, and lot of hipster. Really cool bar in K-town with great Korean influenced bar food. Cool decor and good crowd frequent this place."
191,192,-0.6996090114116669,0.3504384160041809,1.7,0.74154425,0.21652053,0.041935235,1,"Sprained my ankle on the drain grates outside because it wasn't screwed tightly, all the compliments I received was an hour wait and a bag of ice. Ridiculous. Even the bouncer said he was surprised that's all they compensated for."
192,193,0.9873352471040562,0.9701673713279888,5.0,0.0013602552,0.009944193,0.9886955,5,Great vibe! Hidden gem. Food and service excellent.
193,194,0.9835763230221346,0.9617372610373423,5.0,0.0018347249,0.012754256,0.98541105,5,Service and food was very good!
194,195,0.9910399860236794,0.9799149313475937,5.0,0.0011324936,0.006695021,0.9921725,5,One of my favorite Korean restaurant in K-town. Service is great and foods are always good. I always leave this restaurant fully satisfied with everything. 🍱 …
195,196,0.5465535805560648,-0.3325068042613566,3.6,0.0046387627,0.44416896,0.55119234,4,Solid pocha with shareable dishes
196,197,0.9908715487690642,0.9828953248215839,5.0,0.0017134546,0.0057015666,0.992585,5,The food and service was awesome!!!! Love the KPop music videos!
197,198,0.9837820873362944,0.9602921038167551,5.0,0.0014909758,0.013235968,0.98527306,5,Delicious! Try the Army Stew. It's all the familiar flavors that you've probably grown up with thrown together into a Korean-style stew. It is incredible.
198,199,0.9566788016818464,0.8791012004949152,4.9,0.001510805,0.040299606,0.9581896,5,All time favorite spot for bar food in K-town. Have come back many times just for the spam rice balls
199,200,0.7668588866945356,0.31679402687586844,4.3,0.002702881,0.22773531,0.76956177,5,"A real Korean place, and one of the only where we found jjimdak!"
200,201,-0.338815663009882,-0.6222511865198612,2.7,0.39903262,0.5407504,0.06021696,4,Try corn cheesecake with your drinks. You dont get reception in there so gotta need wifi
201,202,0.9846095880493522,0.9628234775736928,5.0,0.0014991323,0.0123921875,0.9861087,5,Great place for a group and dishes for sharing. Staff is very friendly. Definitely recommend.
202,203,0.9914634802844375,0.981279005529359,5.0,0.0011481068,0.006240344,0.9926116,5,The Lychee soju here is amazing! It comes with a liter of soju and a cocktail glass full of lychee fruit ☺️ I’m definitely coming back to get this again!
203,204,0.9354612757451832,0.8476765523664653,4.8,0.006882138,0.0507745,0.9423434,4,"If you're a fan of Korean cuisine, you should try Bangia. The food was great, portions HUGE. Service was efficient, though not particularly friendly."
204,205,0.9912428674288094,0.9806205960921943,5.0,0.0011486593,0.006459795,0.9923915,5,"Amazing place! Nice ambience, the food is great and the drinks are the best in town! Gives the full Korean experience in NYC!"
205,206,0.983627867535688,0.9608387047192082,5.0,0.0016592027,0.013053784,0.9852871,4,"Army stew is delicious, and they served my favorite beer there."
206,207,0.9718194029992446,0.9244109519058838,4.9,0.0014921405,0.025196366,0.97331154,5,Great food. Go during happy hour and get stir fried with rice cakes!
207,208,0.9819777519442141,0.953138583805412,5.0,0.0012008636,0.015620448,0.9831786,4,"Awesome atmosphere. Impressive portions. Great value, especially for at least a group of 4. Found on @munch_app."
208,209,-0.07668545842170715,-1.0640984177589417,3.0,0.19432633,0.6880328,0.11764087,2,"After order 2 mean courses, the business even don't give a banchan! All the K-town restaurants are packing with at least 4 banchan."
209,210,0.9868118582526222,0.9693264694651589,5.0,0.0014817895,0.010224484,0.98829365,5,The food is legit.... Sooo crazy good big portions to share with 2-3 people. Highly recommended.
210,211,0.9914246625266969,0.9820021879859269,5.0,0.001288014,0.0059992513,0.9927127,4,This is so authentic! I felt so Korean vibe because 95% of customer here are Korean and the foods are great and reasonable price. Love it! will be back
211,212,-0.9691140209324658,0.9268144215457141,1.1,0.9723594,0.024395198,0.003245398,1,"Food is good, but worst customer service. The servers have a serious attitude problem... will never go back again"
212,213,0.9794401152757928,0.9446540885837749,5.0,0.0010556356,0.018448649,0.98049575,5,A fun nighttime drinks + korean barfood place. Great atmosphere.
213,214,0.9918194164056331,0.984137738822028,5.0,0.00144657,0.005287409,0.993266,5,"Awesome ambience, great food and friendly staff! Try the army stew! Can't wait to eat here again."
214,215,0.07171333581209183,-1.4795676246285439,3.0,0.05088205,0.8265225,0.122595385,5,You have to try the blood sausage ~
215,216,0.9864923460409045,0.9703353689983487,5.0,0.001809706,0.0098881945,0.98830205,5,"Excellent service, tasty food, and fantastic cocktails. We had a great experience."
216,217,0.9836686103371903,0.9575276487739757,5.0,0.0010869653,0.014157446,0.9847556,5,"Went to Bangia with a few friends, they were quick responsive and helpful with questions about the menu. A great immersive experience."
217,218,0.988285991596058,0.9716960850637406,5.0,0.0011396676,0.009434621,0.98942566,5,Great Korean food and fast service! Will definitely go back again!
218,219,0.7938603945076466,0.6109718196094036,4.6,0.03823177,0.12967606,0.83209217,4,"Food is always great here, but service leaves much to be desired for. Pigs feet are consistently good."
219,220,-0.0010005533695220947,-0.23435208201408386,2.5,0.29477495,0.4114507,0.2937744,5,"Great interior, a bit too dark for my taste, it's more for dining, food is good but nothing special, it's more like drunken food"
220,221,0.09200019016861916,-1.4904888607561588,3.0,0.038918417,0.83016294,0.1309186,3,Must Try the chicken feet with cheese ..
221,222,0.9891369350953028,0.9736614684807137,5.0,0.0010417692,0.0087795025,0.9901787,5,Good food good service and reasonable price.I really like their lychee soju and Budae Jjigae. We will definitely come back again!!
222,223,0.9643702241592109,0.9153023255057633,4.9,0.003698614,0.028232563,0.96806884,5,Was here late at 3am getting korean food with a friend i was smashed but i remember it tasting awesome and the service was cool
223,224,0.9784203980816528,0.9456450837897137,5.0,0.0017306592,0.018118316,0.98015106,5,Amazingly delicious authentic Korean food
224,225,0.9880183230852708,0.9753818564349785,5.0,0.0018878091,0.008206042,0.98990613,5,Great food and drink. Love their jokbal. The service was really good as well.
225,226,0.9826998304342851,0.9543532632524148,5.0,0.0010422874,0.015215571,0.9837421,4,Great vibe to meet with friends
226,227,0.16054973751306534,-1.2840135768055916,3.0,0.03905622,0.7613379,0.19960596,5,"Recommend all their cocktails. Cheese fries, cheese seafood plate, army stew, and of course the fry pig feet"
227,228,0.9882835634052753,0.9751096069812775,5.0,0.00170983,0.008296808,0.9899934,4,The food is so good. The service is good also! I’ve been twice now.
228,229,0.9252214250154793,0.7931571188382804,4.8,0.0029154602,0.06894761,0.9281369,5,quite authentic korean style food and decent price. The go-to spot anytime I miss korean food.
229,230,0.9060693765059114,0.7994943028315902,4.8,0.01354768,0.06683522,0.91961706,3,Too loud. Great for parties but not conversations based reunion. Food are awesome.
230,231,0.9801142025971785,0.9470009434735402,5.0,0.0011097383,0.017666368,0.98122394,5,"Traditional Korean fare executed wonderfully in a unique, fun atmosphere, and the Soju is great."
231,232,0.989266415243037,0.9748114094836637,5.0,0.0011687082,0.008396211,0.9904351,5,Friendly staff and they serve delicious food! The Lychee soju is good.
232,233,0.9808402733178809,0.9538917447207496,5.0,0.0018951817,0.015369446,0.98273546,5,Food is really good. Reasonably priced. Very large portions.
233,234,0.9743596034822986,0.9292294440092519,4.9,0.0010251087,0.023590188,0.9753847,5,Great place for date night! Recommend the spicy squid and pork kimichi.
234,235,-0.0917697548866272,0.028152823448181152,2.2,0.38391033,0.32394904,0.29214057,4,"Great staff, good drinks, bar food is OK. Every time I've been there the patrons have been obnoxious."
235,236,0.9895143754547462,0.9757223833585158,5.0,0.0011965387,0.008092535,0.9907109,5,Always one of the favorite places in Korea town..great food n great drinks!
236,237,0.9899571631103754,0.9776762733235955,5.0,0.0013008025,0.0074412473,0.99125797,5,"Nice atmosphere, very cosy and clean. The cheesy corn is delicious!"
237,238,0.9490473789628595,0.8574104385916144,4.9,0.0017113762,0.047529846,0.95075876,5,Hidden gem !! Must visit if you like Korean food.
238,239,-0.7964395163580775,0.45080281514674425,1.6,0.8066869,0.18306571,0.010247362,1,wi fi doesn't work
239,240,0.9728018890600652,0.9307651345152408,4.9,0.0020599116,0.023078289,0.9748618,5,"Good food, drinks, prices, service. Will always be back"
240,241,0.9569058532360941,0.886068913852796,4.9,0.0025585776,0.037977047,0.95946443,5,pork feet tastes good!
241,242,-0.09502235054969788,-0.08955308794975281,2.3,0.365919,0.36318436,0.27089664,4,Best lychee Soju around town. So many pieces of lychee! The food is not that good tho...
242,243,0.7649312410503626,0.4289396312087774,4.4,0.022357663,0.19035347,0.7872889,5,"Great food & drink, but quite crowded on the weekends."
243,244,0.9699822826078162,0.917369949282147,4.9,0.0012371974,0.027543364,0.9712195,5,Good Korean food in friend portion! Try it out
244,245,0.9819118616869673,0.9559314145008102,5.0,0.0016993048,0.014689528,0.98361117,5,Fun place to have drinks and a laugh. Also had great food and atmosphere.
245,246,0.9763318445766345,0.9389377835905179,4.9,0.0016570542,0.020354085,0.9779889,5,Good and interesting cuisine. Excellent service and friendly staff.
246,247,0.9815420763334259,0.9553107233950868,5.0,0.0017807229,0.014896399,0.9833228,5,"Great place, authentic food. Cumin lamb skewers were awesome."
247,248,0.5843901410698891,0.343280129134655,4.3,0.09835162,0.21890663,0.68274176,4,Great bartender! The 4 star is because everything else is just average.
248,249,-0.5372321903705597,0.050799161195755005,2.0,0.61041594,0.31640026,0.073183745,1,Please don’t come! Save your money!
249,250,0.8630396206863225,0.6138877491466701,4.6,0.00412815,0.12870409,0.8671678,5,Get the army pot and lychee soju cocktail when you are there! You won’t regret it
250,251,0.9848999108653516,0.9639480889309198,5.0,0.0015414034,0.012017314,0.9864413,5,Great food and drinks. Totally recommend!
251,252,0.9244453422725201,0.7839288450777531,4.8,0.0017654784,0.07202373,0.9262108,5,A must stop when in Manhattan for amazing Korean meals.
252,253,0.9255280538927764,0.7901042059529573,4.8,0.0022533492,0.06996527,0.9277814,4,Good place to grab a beer our a drink Lively Atmosphere. Food ok
253,254,0.9893292922060937,0.9789387604687363,5.0,0.0018251401,0.007020406,0.99115443,5,Great service and the food is fantastic. Awesome vibe!
254,255,0.9804169263225049,0.9503751781303436,5.0,0.0015207205,0.016541595,0.98193765,5,Food tastes great and there's a discount for using cash!
255,256,0.902347119525075,0.7897755187004805,4.8,0.013789026,0.07007483,0.91613615,4,Went there for the army stew which was very good. Guy at the door checking IDs need his manners checked :)
256,257,0.933822192135267,0.809072740492411,4.8,0.001267694,0.06364242,0.9350899,4,Good place for some drinks and Korean food to go with the drinks
257,258,0.9524909863248467,0.8706024056300521,4.9,0.0021882644,0.043132555,0.95467925,4,Loud party atmosphere and good enough food.
258,259,0.9050564942881465,0.7387883188202977,4.7,0.003936452,0.08707054,0.90899295,5,Nice Korean food/alcohol at reasonable price
259,260,0.6652260795235634,0.19867750257253647,4.2,0.033833228,0.26710752,0.6990593,5,Great
260,261,0.7589417211711407,0.3502954728901386,4.3,0.012245048,0.21656817,0.77118677,5,Good and relatively cheap
261,262,0.9781764321960509,0.9458574368618429,5.0,0.0018880195,0.018047517,0.98006445,4,Good Food and the service is good. Staffs are friendly.
262,263,0.9800431949552149,0.9463404344860464,5.0,0.0010351317,0.017886512,0.9810783,5,"Authentic, reasonable and fun. My favorite in K town."
263,264,0.9716989753069356,0.9226588363526389,4.9,0.0012603047,0.025780374,0.9729593,4,Great place for drinks and late night food
264,265,0.9437305328901857,0.853941403562203,4.9,0.0037916305,0.048686195,0.94752216,4,"Nice staff, spicy food, enough water!"
265,266,0.9552701963111758,0.8918299647048116,4.9,0.0043365704,0.036056686,0.95960677,5,"Great food, atmosphere and service."
266,267,0.8368842150084674,0.5482825790531933,4.5,0.006271646,0.15057246,0.84315586,4,The place is full of Korean so they know the best
267,268,0.9222287505399436,0.7821655154693872,4.8,0.0025798709,0.07261149,0.9248086,5,Good fried calamari and good soondae
268,269,0.7980615836568177,0.43060147343203425,4.4,0.0060694474,0.1897995,0.80413103,4,"If you want to feel that your in South Korea, this would be a good place to go to."
269,270,0.96270797168836,0.9017800488509238,4.9,0.002276028,0.03273999,0.964984,5,Really good food and considerate seating.
270,271,0.8162526451051235,0.5270105041563511,4.5,0.013042096,0.15766317,0.82929474,5,Food was grate and server handsome lol
271,272,0.912762142252177,0.765594341326505,4.8,0.0045513143,0.078135215,0.91731346,4,Great basement with atmosphere
272,273,0.44408934423699975,-0.628565660212189,3.4,0.006527701,0.5428552,0.45061705,4,Affordable and traditional korean bar
273,274,0.8176454547792673,0.5647974666208029,4.5,0.018643534,0.14506753,0.836289,4,A little pricey. But food is good.
274,275,0.9478996049147099,0.8665159393567592,4.9,0.0038028706,0.044494703,0.9517025,5,"Good drinks, great service."
275,276,0.9409828878706321,0.8301025979453698,4.8,0.0011923217,0.056632467,0.9421752,5,Cool place for late night soju and food
276,277,0.9386532339267433,0.8250277754850686,4.8,0.0015113321,0.05832406,0.94016457,4,A solid choice for good food and drinks
277,278,-0.9048329689539969,0.7446935824118555,1.3,0.90986544,0.08510216,0.00503247,3,"Budae jigae, pancake and pork feet didn't impress."
278,279,0.29244501888751984,-0.5851264744997025,3.3,0.08958976,0.5283755,0.38203478,5,"Good soju and bites, a bit pricey"
279,280,0.9687221876811236,0.9183744520414621,4.9,0.002034641,0.027208509,0.9707568,5,Tasty food. Definitely will go back.
280,281,0.9506710087880492,0.8697603428736329,4.9,0.0029578889,0.04341322,0.9536289,4,Delicious food and reasonable pricing
281,282,0.974924684735015,0.9325249965768307,4.9,0.0012918103,0.022491654,0.9762165,5,Try their Buedae Jjigae. The best ever around k town!!!!
282,283,0.9705716958269477,0.9342634687200189,4.9,0.0037580738,0.021912187,0.97432977,5,"Amazing food and service, as always"
283,284,0.9666759998071939,0.9162168584298342,4.9,0.0026981204,0.027927691,0.9693741,5,"Friendly staff, great food and service"
284,285,0.2835326734930277,-1.0455243531614542,3.1,0.01731292,0.68184143,0.3008456,3,If you wanna feel the 90's vibe...
285,286,0.990222619031556,0.9800177103606984,5.0,0.0015583177,0.006660772,0.99178094,5,All their specials are so good! GO!!!
286,287,0.0896688848733902,-0.6405543833971024,3.1,0.18173982,0.54685146,0.2714087,5,Good but a bit pricey for me.
287,288,0.9511443045921624,0.866454008501023,4.9,0.0021701786,0.044515327,0.9533145,5,Amazing and authentic Korean food
288,289,0.9648666267748922,0.909595281118527,4.9,0.0024992342,0.030134907,0.96736586,5,Nice speakeasy. Good drinks
289,290,0.9760880505200475,0.9410506973508745,4.9,0.002131101,0.019649778,0.97821915,5,ALWAYS A GREAT TIME ♥️
290,291,0.9590641586109996,0.8988498197868466,4.9,0.003609565,0.033716734,0.9626737,5,Great food and atmosphere
291,292,0.8387885107658803,0.5353516326285899,4.5,0.0031643496,0.15488279,0.84195286,3,A cool underground joint.
292,293,0.939750436344184,0.8299414705252275,4.8,0.0017816987,0.05668618,0.94153214,5,Good for Korean food and drinks
293,294,0.9119119949173182,0.759089618222788,4.8,0.003892272,0.08030346,0.91580427,4,Attentive service and good share plates.
294,295,0.8773100012913346,0.6935532158240676,4.7,0.010270513,0.102148905,0.8875805,4,Good deal for a bunch of foods.
295,296,0.9605997186154127,0.8977743703871965,4.9,0.0026625413,0.034075215,0.96326226,5,Awesome authentic food
296,297,0.9156586090102792,0.7964807143434882,4.8,0.008250817,0.067839764,0.9239094,4,Fried chicken is bomb.
297,298,0.865014361217618,0.6942144762724638,4.7,0.01652856,0.1019285,0.8815429,5,Great foor and customer service
298,299,0.9849569872021675,0.9670059829950333,5.0,0.0020224974,0.010997999,0.9869795,5,Soooo good!!!
299,300,0.887593318708241,0.7017135871574283,4.7,0.0064889295,0.099428795,0.89408225,4,Good food
300,301,0.9110888917930424,0.7716875891201198,4.8,0.006403498,0.07610415,0.9174924,5,Good!
301,302,0.07879502326250076,-1.2947314456105232,3.0,0.078147225,0.76491046,0.15694225,5,Korean style bar.
302,303,0.5414404412731528,-0.285041525028646,3.7,0.015106187,0.42834717,0.5565466,4,Cheap draft beer.
303,304,0.5489858314394951,0.011717148125171661,3.9,0.060793288,0.32942763,0.6097791,4,Good
304,305,-0.1532999575138092,-0.8655256927013397,2.9,0.26572904,0.6218419,0.11242908,3,Kids.
305,306,-0.004371084272861481,-1.5033282861113548,3.0,0.084964134,0.83444273,0.08059305,4,Pay cash for discounts
306,307,0.988895708695054,0.9827449508011341,5.0,0.0026763137,0.0057516927,0.991572,5,I love this place!
307,308,0.9175968351773918,0.7815784034319222,4.8,0.004797977,0.07280719,0.9223948,5,Yummy soju
308,309,-0.8528504464775324,0.663972919806838,1.4,0.8704207,0.11200901,0.017570248,1,Not clean!!
309,310,0.29703317396342754,-1.000845355913043,3.1,0.018009173,0.66694844,0.31504235,5,Like the budaejjigae!
310,311,-0.9687793443445116,0.9275561755057424,1.1,0.9723157,0.024147969,0.0035363843,1,Terrible service
311,312,-0.804938793182373,0.5285273194313049,1.5,0.8238906,0.15715757,0.018951833,2,Garbage service.
312,313,-0.23937241733074188,-0.2299164980649948,2.4,0.41470012,0.40997216,0.1753277,4,"There were quite a few handsome guys inside the store, but they just asked for ID as soon as they entered, and when they were about to get the ID, the store clerk ran away... He didn't even look at it... Maybe they didn't drink when they saw me and my friend, so it didn't matter. The pig's trotters are quite delicious. Others may not like the taste very much. The price is also on the expensive side."
313,314,0.944349143654108,0.8612072430551052,4.9,0.004693296,0.046264246,0.94904244,5,I was able to wash away the sweetness and greasiness that could not be alleviated even when eating Korean food in the United States. I really liked the real Korean Pocha feel.
314,315,0.7253177976235747,0.25980512145906687,4.2,0.013975301,0.24673164,0.7392931,3,"The service is the same as in Korea. Can you speak Korean in New York? Do you have a familiar water bottle? I ordered budae hotpot, but couldn't find the ham. I tried it with tofu and ramen. Google Map users who want to drink soju in New York may want to check it out. Good luck with your trip to New York, everyone!"
315,316,0.9835173357860185,0.9558023884310387,5.0,0.00087506877,0.014732542,0.9843924,5,This is a great kimchi stew restaurant... Be sure to try the tuna kimchi stew.
316,317,0.9897850102279335,0.9782764555420727,5.0,0.0014869028,0.00724118,0.9912719,5,The service is very good and the snacks are varied. I think it’s so good to drink!!!
317,318,0.9733193429419771,0.9294026283314452,4.9,0.0015741078,0.023532465,0.97489345,5,Kimchi stew is a delicious hot dish.
318,319,0.9904563758755103,0.9773955907439813,5.0,0.0010044243,0.007534817,0.9914608,5,The staff is always friendly and the snacks are all delicious! Cocktails are also delicious🫶🏻 …
319,320,0.9839312424883246,0.9700058763846755,5.0,0.0030353675,0.0099980505,0.9869666,5,"Great restaurant! Lychee Soju will serve you with a bowl of lychees! So delicious! Spicy pork feet are particularly fragrant! The service is very good! At that time, our cup slipped and the military pot splashed on our clothes. As a result, the store clerk gave us a free order! Oh My God"
320,321,-0.7824802426621318,0.4407832594588399,1.6,0.79803735,0.1864056,0.0155571075,1,"After visiting the store, I found out that I lost my card, so I called the store the same day and asked them to check whether my card was there or not. They said that they couldn't check it over the phone because there were a lot of lost cards, and that they would only check it if I brought my ID in person. No, I don't even know if the card is there or not, so I have to go there in person to ""check"" whether the card is there or not. I understand that the employees there are busy, but I don't understand why they say it takes a few minutes to check for a lost card on the same day."
321,322,0.9805691307410598,0.9522685008123517,5.0,0.0017601782,0.015910493,0.9823293,5,The staff are also very friendly and nice.
322,323,0.964277409017086,0.9369156807661057,4.9,0.0073472634,0.021028128,0.9716247,5,"It was so good. I went there with my kids, but I was embarrassed because it was a pub. I gained peace of mind in New York by accommodating my children. ^^ Good space, good people, things will get better~~"
323,324,-0.764741200953722,0.49917976185679436,1.5,0.79890054,0.16694006,0.034159344,3,"The location is good and the food is so-so. It has the atmosphere of a Korean pub, but the ingredients and composition of the food are disappointing in many ways."
324,325,0.9026043871417642,0.7652461817488074,4.8,0.009572162,0.078251265,0.91217655,5,"Honestly, any Korean would know that it tastes better than the real Korea. Especially Budaejjigae Tteokbokki...a work of art. It's Korean food in New York, and if you order soju here, it's a place where a miracle happens that will give you an appetite you never knew before."
325,326,0.7968292599543929,0.41050943080335855,4.4,0.0033369297,0.19649684,0.8001662,4,"A place with alcohol, various snacks, service, dalgaljjim, and friendly and sensible staff."
326,327,-0.3879605606198311,-0.19657964259386063,2.3,0.49455032,0.39885986,0.10658976,5,"I went there after seeing a review saying it was better than Korea, but it was soggy..."
327,328,0.9690495652612299,0.9192708099726588,4.9,0.0020203667,0.026909744,0.97106993,5,Big and good dishes. Very friendly service
328,329,0.9440172130707651,0.8489905705209821,4.9,0.0028231328,0.050336454,0.94684035,5,It's a little busy but the atmosphere and service are highly recommended~~
329,330,0.22030222043395042,-1.0387864671647549,3.1,0.050051127,0.6795955,0.27035335,5,Pig’s trotters are very 🉑 …
330,332,-0.9629369634203613,0.9020291683264077,1.1,0.96514,0.03265692,0.0022030217,1,Very slow to get the order I do not recommend buying here
331,335,0.9783308770274743,0.9430866014445201,4.9,0.0013490055,0.018971143,0.9796799,5,The raw oysters served with bossam are delicious haha.
332,336,-0.9602666480932385,0.8970141129102558,1.1,0.962969,0.034328625,0.002702357,1,"Very slow to get the order, I do not recommend purchasing here"
333,341,0.9784476507920772,0.9446749116759747,4.9,0.0015553485,0.018441718,0.980003,5,Haechi rice cake is delicious
334,345,0.9822109454544261,0.9554550143657252,5.0,0.0014703757,0.014848341,0.9836813,5,Very friendly & food is delicious
335,346,0.13381528668105602,-1.45843699388206,3.0,0.023352848,0.819479,0.15716814,5,A bar in New York that is more Korean than Korea
336,348,0.9874448657501489,0.9758071273099631,5.0,0.002245438,0.008064307,0.9896903,5,It's so delicious!!
337,355,0.5944655481725931,-0.08341186679899693,3.9,0.022198563,0.36113727,0.6166641,3,Just like that haha
338,358,0.8705871395068243,0.6185417779488489,4.6,0.0011300751,0.12715276,0.8717172,5,Good late night snacks such as tteokbokki
339,359,0.15156255289912224,-1.2343375198543072,3.0,0.051829133,0.74477917,0.20339169,4,It's like a Korean bar.
340,375,0.8389379996806383,0.6042863111943007,4.6,0.014578698,0.13190454,0.8535167,5,Good service
341,379,0.1366555616259575,-1.167471043765545,3.0,0.07042707,0.7224904,0.20708263,4,Lychee wine
342,380,0.07238597422838211,-1.5661216005682945,3.0,0.036120072,0.85537386,0.108506046,5,Soju🍵🍵 …
343,381,0.8629890233278275,0.6419506371021271,4.6,0.008830592,0.119349785,0.8718196,4,Delicious
